﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[31 13 42 22 24 44 33 11],[2 1 2 3 1 4 4 3],17.476976850000028,None,space,49.66901773099971,17.476976850000028,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,67.16802557999972,None,equal,20.4808817359999,67.16802557999972,None,70.19282133299976,67.16802557999972,None,67.16802557999972,None,0.0003307690003566677,87.67649111999981,None,6.007483668000077,93.69363058399995,None,6,2.128076414000134,93.69363058399995,None,93.69363058399995,None,93.69363058399995,None,8.174788395000178,106.22330299100031,95.92693970599976,None,95.92693970599976,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/021020_bk1_recall_fmri_wav/recall_audio-1581363154.907.wav,0.01139256749956985,None,6,97.95594584000037,95.92693970599976,None,95.92693970599976,None,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.22822513400024,193.9015966349998,None,112.2238030200001,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
1,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,199.90823434899994,None,6,4.4246530109999185,199.90823434899994,None,199.90823434899994,None,199.90823434899994,None,116.67461623000008,202.31234602700033,204.36830851700006,None,204.36830851700006,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/021020_bk1_recall_fmri_wav/recall_audio-1581363263.355.wav,0.012429766399691289,None,6,85.58943657100008,204.36830851700006,None,204.36830851700006,None,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.31576869100036,289.98446921699997,None,208.30711935200043,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
2,,,,,0,0,0,0,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,295.98487616500006,None,6,3.2039833779999753,295.98487616500006,None,295.98487616500006,None,295.98487616500006,None,211.5408151759998,308.4564146480002,299.2345554759995,None,299.2345554759995,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/021020_bk1_recall_fmri_wav/recall_audio-1581363357.220.wav,0.0145160133997706,None,6,96.88030871000046,299.2345554759995,None,299.2345554759995,None,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
2,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.46044523699993,396.13435130000016,None,314.4572485909998,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
3,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.4598678510006,402.1394832369997,402.1394832369997,320.4737109370003,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
4,,,,,0,0,0,0,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,408.1515032030002,None,6,3.5013709349996134,408.1515032030002,None,408.1515032030002,None,408.1515032030002,None,323.9959485000004,400.92296161700006,411.683970561,None,411.683970561,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/021020_bk1_recall_fmri_wav/recall_audio-1581363470.679.wav,0.010464885399414925,None,6,76.89888937599972,411.683970561,None,411.683970561,None,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
4,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.92880709500014,488.60125622299984,None,406.92371549600057,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
5,,,,,0,0,0,0,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,494.60144666199994,None,6,4.468236574000002,494.60144666199994,None,494.60144666199994,None,494.60144666199994,None,411.42428665499983,490.8236500449998,499.11842916600017,None,499.11842916600017,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/021020_bk1_recall_fmri_wav/recall_audio-1581363557.104.wav,0.014313018400571309,None,6,79.36141995799971,499.11842916600017,None,499.11842916600017,None,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
5,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.82753351600013,578.501416131,None,496.82332382600043,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
6,,,,,0,0,0,0,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,584.501761175,None,6,3.6580813350001335,584.501761175,None,584.501761175,None,584.501761175,None,500.5082257680001,620.8902094300006,588.2012123819995,None,588.2012123819995,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/021020_bk1_recall_fmri_wav/recall_audio-1581363646.188.wav,0.013523242399969604,None,6,120.34052461800002,588.2012123819995,None,588.2012123819995,None,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
﻿count,behav_recall_instructions.thisRepN,behav_recall_instructions.thisTrialN,behav_recall_instructions.thisN,behav_recall_instructions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_13.thisRepN,trials_13.thisTrialN,trials_13.thisN,trials_13.thisIndex,trials_17.thisRepN,trials_17.thisTrialN,trials_17.thisN,trials_17.thisIndex,story_list_block1,action_list_block1,text_76.started,text_76.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.started,key_resp_30.stopped,textTrigger.started,textTrigger.stopped,getTrigger.keys,getTrigger.rt,getTrigger.started,getTrigger.stopped,triggerTime,text_77.started,text_77.stopped,text_78.started,text_78.stopped,waitStart,image_23.started,image_23.stopped,waitEnd,text_41.started,text_41.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,text_42.started,text_42.stopped,text_51.started,text_51.stopped,recall_StartTime,recall_EndTime,image_18.started,image_18.stopped,text_69.started,text_69.stopped,recall_audio.filename,recall_audio.started,recall_audio.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_80.started,text_80.stopped,participant,sA,sB,lA,lB,block_struct,block,behavioral,random_seed,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,[31 13 42 22 24 44 33 11],[2 1 2 3 1 4 4 3],17.476976850000028,None,space,49.66901773099971,17.476976850000028,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
0,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,67.16802557999972,None,equal,20.4808817359999,67.16802557999972,None,70.19282133299976,67.16802557999972,None,67.16802557999972,None,0.0003307690003566677,87.67649111999981,None,6.007483668000077,93.69363058399995,None,6,2.128076414000134,93.69363058399995,None,93.69363058399995,None,93.69363058399995,None,8.174788395000178,106.22330299100031,95.92693970599976,None,95.92693970599976,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/021020_bk1_recall_fmri_wav/recall_audio-1581363154.907.wav,0.01139256749956985,None,6,97.95594584000037,95.92693970599976,None,95.92693970599976,None,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.22822513400024,193.9015966349998,None,112.2238030200001,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
1,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,199.90823434899994,None,6,4.4246530109999185,199.90823434899994,None,199.90823434899994,None,199.90823434899994,None,116.67461623000008,202.31234602700033,204.36830851700006,None,204.36830851700006,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/021020_bk1_recall_fmri_wav/recall_audio-1581363263.355.wav,0.012429766399691289,None,6,85.58943657100008,204.36830851700006,None,204.36830851700006,None,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.31576869100036,289.98446921699997,None,208.30711935200043,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
2,,,,,0,0,0,0,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,295.98487616500006,None,6,3.2039833779999753,295.98487616500006,None,295.98487616500006,None,295.98487616500006,None,211.5408151759998,308.4564146480002,299.2345554759995,None,299.2345554759995,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/021020_bk1_recall_fmri_wav/recall_audio-1581363357.220.wav,0.0145160133997706,None,6,96.88030871000046,299.2345554759995,None,299.2345554759995,None,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
2,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.46044523699993,396.13435130000016,None,314.4572485909998,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
3,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.4598678510006,402.1394832369997,402.1394832369997,320.4737109370003,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
4,,,,,0,0,0,0,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,408.1515032030002,None,6,3.5013709349996134,408.1515032030002,None,408.1515032030002,None,408.1515032030002,None,323.9959485000004,400.92296161700006,411.683970561,None,411.683970561,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/021020_bk1_recall_fmri_wav/recall_audio-1581363470.679.wav,0.010464885399414925,None,6,76.89888937599972,411.683970561,None,411.683970561,None,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
4,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.92880709500014,488.60125622299984,None,406.92371549600057,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
5,,,,,0,0,0,0,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,494.60144666199994,None,6,4.468236574000002,494.60144666199994,None,494.60144666199994,None,494.60144666199994,None,411.42428665499983,490.8236500449998,499.11842916600017,None,499.11842916600017,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/021020_bk1_recall_fmri_wav/recall_audio-1581363557.104.wav,0.014313018400571309,None,6,79.36141995799971,499.11842916600017,None,499.11842916600017,None,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
5,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.82753351600013,578.501416131,None,496.82332382600043,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
6,,,,,0,0,0,0,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,584.501761175,None,6,3.6580813350001335,584.501761175,None,584.501761175,None,584.501761175,None,500.5082257680001,620.8902094300006,588.2012123819995,None,588.2012123819995,None,/Users/columbiadpml/Documents/GitHub/ebs/fMRI experiment/psychopy code/data/021020_bk1_recall_fmri_wav/recall_audio-1581363646.188.wav,0.013523242399969604,None,6,120.34052461800002,588.2012123819995,None,588.2012123819995,None,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
6,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.8947390520002,708.568256736,None,626.8904077740003,,,,,,,,,,,,,,,,,,,,,,,,,,021020,0,1,0,1,1,1,0,2,2020_Feb_10_1431,recall_fmri,3.2.4,59.96738146239608,
